,Unnamed: 0,date,image_url,news_url,sentiment,source_name,text,tickers,title,topics,type
1436,1436,"Mon, 22 Jun 2020 18:42:40 -0400",https://cdn.snapi.dev/images/v1/m/i/microsoft-mixer.jpg,https://deadline.com/2020/06/microsoft-pulls-plug-on-mixer-teams-with-facebook-gaming-ninja-return-to-twitch-1202966785/,Neutral,Deadline,"Microsoft is shutting down its videogame streaming venture Mixer, announcing it will instead migrate its streaming community to Facebook Gaming.","['FB', 'MSFT']","Microsoft Pulls Plug On Mixer, Teams With Facebook Gaming, Enabling Ninja And Other Notables To Return To Twitch",[],Article
1437,1437,"Mon, 22 Jun 2020 18:41:21 -0400",https://cdn.snapi.dev/images/v1/t/o/fb2-5.jpg,https://www.fool.com/investing/2020/06/22/microsoft-is-shutting-down-its-twitch-competitor-a.aspx,Neutral,The Motley Fool,"Mixer had promise, but the platform's user base is now being encouraged to migrate to Facebook Gaming.","['FB', 'MSFT']",Microsoft Is Shutting Down Its Twitch Competitor and Partnering With Facebook Gaming,[],Article
1438,1438,"Mon, 22 Jun 2020 18:09:33 -0400",https://cdn.snapi.dev/images/v1/e/3/200622161754-mixer-microsoft-stock-super-169.jpg,https://www.cnn.com/2020/06/22/tech/microsoft-mixer-shutting-down/index.html,Neutral,CNN Business,"Microsoft is shutting down its video game streaming platform, Mixer, after its growth failed to meet the company's expectations.","['FB', 'MSFT']",Microsoft is shutting down streaming platform Mixer to partner with Facebook Gaming,[],Article
1439,1439,"Mon, 22 Jun 2020 16:39:00 -0400",https://cdn.snapi.dev/images/v1/o/k/okdd234.jpg,https://www.marketwatch.com/story/why-facebook-amazon-apple-and-other-highfliers-will-end-up-like-the-soaring-nifty-fifty-stocks-of-the-1970s-2020-06-22,Negative,Market Watch,Investors who buy regardless of price and valuation inevitably get hit with reality,"['AAPL', 'AMZN', 'FB', 'GOOG', 'GOOGL', 'MSFT', 'NFLX']","Opinion: Why Facebook, Amazon, Apple and other highfliers now look a lot like the ‘Nifty Fifty’ bubble stocks of the 1970s",[],Article
1440,1440,"Mon, 22 Jun 2020 16:36:05 -0400",https://cdn.snapi.dev/images/v1/d/w/1blis-1.jpg,https://investorplace.com/2020/06/5-top-stock-trades-for-tuesday-nvta-msft-fsly-sono-intc/,Positive,InvestorPlace,"Intel, Fastly, Sonos, Microsoft and Invitae were our top stock trades for Tuesday. So, let's have a look at the charts after a busy Monday.","['INTC', 'MSFT', 'FSLY', 'NVTA', 'SONO']","5 Top Stock Trades for Tuesday: NVTA, MSFT, FSLY, SONO, INTC",[],Article
1441,1441,"Mon, 22 Jun 2020 16:34:01 -0400",https://cdn.snapi.dev/images/v1/z/z/100ss8.jpg,https://www.kiplinger.com/article/investing/T038-C008-S001-stock-market-today-june-22-2020-big-tech-stocks.html,Positive,Kiplinger,Apple (AAPL) climbs after WWDC announcements; Microsoft (MSFT) lends its heft to Monday's effort,"['AAPL', 'MSFT']",Stock Market Today: Big Tech Carries the Market,[],Article
1442,1442,"Mon, 22 Jun 2020 15:32:00 -0400",https://cdn.snapi.dev/images/v1/8/a/microsoft-22jpgw600.jpg,https://www.cnet.com/news/microsoft-shuts-down-mixer-partners-with-facebook-for-gaming-streams/,Neutral,CNET,The Twitch competitor is closing down next month.,['MSFT'],"Microsoft shuts down Mixer, partners with Facebook for gaming streams",[],Article
1443,1443,"Mon, 22 Jun 2020 15:26:14 -0400",https://cdn.snapi.dev/images/v1/p/p/fdnew-960x640-768x512.jpg,https://www.cnbc.com/2020/06/22/microsoft-to-discontinue-video-game-streaming-service-mixer-in-july.html,Neutral,CNBC,"Microsoft remains committed on video games, but after less than four years it hasn't been able to surpass Amazon's Twitch in market share, and its promoting Facebook",['MSFT'],"Microsoft will end its video game streaming service, tells everyone to use Facebook instead",[],Article
1444,1444,"Mon, 22 Jun 2020 14:52:49 -0400",https://cdn.snapi.dev/images/v1/d/s/dsc07209-768x510.jpg,https://www.geekwire.com/2020/microsoft-shutters-mixer-game-streaming-platform-will-partner-facebook-gaming/,Positive,GeekWire,"Microsoft is shuttering its video game live-streaming platform, four years after it launched Mixer to compete with Amazon’s Twitch and others.","['FB', 'MSFT']","Microsoft shutters Mixer game streaming platform, will partner with Facebook Gaming",[],Article
1445,1445,"Mon, 22 Jun 2020 14:47:32 -0400",https://cdn.snapi.dev/images/v1/m/i/mixerpngw730.jpg,https://techcrunch.com/2020/06/22/microsoft-kills-mixer-its-twitch-competitor/,Neutral,TechCrunch,"Microsoft is killing its Twitch competitor Mixer next month, and partnering with Facebook to push its users towards the Facebook Gaming service. The app is winding down on July 22.",['MSFT'],"Microsoft kills Mixer, its Twitch competitor",[],Article
1446,1446,"Mon, 22 Jun 2020 13:25:00 -0400",https://cdn.snapi.dev/images/v1/e/9/423.jpg,https://www.fool.com/investing/2020/06/22/microsoft-buys-cyberx-to-further-its-iot-ambitions.aspx,Positive,The Motley Fool,CyberX is a security company focused on protecting all the devices connected to the Internet.,['MSFT'],Microsoft Buys CyberX to Further its IoT Ambitions,['manda'],Article
1447,1447,"Mon, 22 Jun 2020 12:52:38 -0400",https://cdn.snapi.dev/images/v1/n/1/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5310162fmicrosoft-campusjpgw700opresize.jpg,https://www.gurufocus.com/news/1168972/life-after-lockdown-microsoft-heads-for-the-cloud,Positive,GuruFocus,"The Covid-19 pandemic has disrupted economic activity in the U.S. Government lockdowns and the desire to avoid catching a potentially deadly virus drove millions of Americans indoors, resulting in tremendous financial strain on a multitude of weak companies and industries.",['MSFT'],Life After Lockdown: Microsoft Heads for the Cloud,[],Article
1448,1448,"Mon, 22 Jun 2020 12:33:26 -0400",https://cdn.snapi.dev/images/v1/k/m/kmfdw23.jpg,https://www.youtube.com/watch?v=AX3MmJANZmw,Positive,CNBC Television,"CNBC's ""Halftime Report"" team breaks down their investment strategies and whether the mega-cap technology trade rally will keep going amid the coronavirus pandemic.","['AAPL', 'AMZN', 'MSFT']","If you have a longer time horizon, invest in these names: Investing pro",[],Video
1449,1449,"Mon, 22 Jun 2020 12:17:48 -0400",https://cdn.snapi.dev/images/v1/h/1/gettyimages-534093094.jpeg,https://www.gurufocus.com/news/1168968/microsoft-expands-iot-capabilities-with-acquisition-of-cyberx,Positive,GuruFocus,"In a move to help fulfill a $5 billion internet of things commitment made in 2018, Microsoft Corp.",['MSFT'],Microsoft Expands IoT Capabilities With Acquisition of CyberX,['manda'],Article
1450,1450,"Mon, 22 Jun 2020 11:41:07 -0400",https://cdn.snapi.dev/images/v1/m/s/msft56-2.jpg,https://www.benzinga.com/intraday-update/20/06/16335931/microsofts-debt-overview,Neutral,Benzinga,"Over the past three months, shares of Microsoft Inc. (NASDAQ: MSFT) increased by 26.81%.",['MSFT'],Microsoft's Debt Overview,[],Article
1451,1451,"Mon, 22 Jun 2020 10:36:07 -0400",https://cdn.snapi.dev/images/v1/b/a/msft-hq.jpg,https://www.geekwire.com/2020/microsoft-will-acquire-cyberx-beef-azure-iot-security-offering/,Positive,GeekWire,"Microsoft will acquire CyberX, a Boston-area cybersecurity startup that helps companies protect their IoT devices.",['MSFT'],Microsoft will acquire CyberX to beef up Azure IoT security offering,['manda'],Article
1452,1452,"Mon, 22 Jun 2020 09:57:45 -0400",https://cdn.snapi.dev/images/v1/7/b/building-1011876-1920-29.jpg,https://www.cnbc.com/2020/06/22/microsoft-acquires-cyberx-terms-undisclosed.html,Positive,CNBC,"The start-up's technology spots security issues on corporate hardware, alongside the other surfaces Microsoft software can already monitor.",['MSFT'],"Microsoft acquires a startup that will help it monitor corporate hardware like alarms, cameras and phones",['manda'],Article
1453,1453,"Mon, 22 Jun 2020 09:53:18 -0400",https://cdn.snapi.dev/images/v1/j/j/105980282-1561070902049gettyimages-1127698888.jpeg,https://seekingalpha.com/article/4354958-microsoft-is-worth-250-share-potential-for-double-digit-returns-remains,Positive,Seeking Alpha,Microsoft Is Worth $250/Share - Potential For Double-Digit Returns Remains,['MSFT'],Microsoft Is Worth $250/Share - Potential For Double-Digit Returns Remains,[],Article
1454,1454,"Mon, 22 Jun 2020 09:07:12 -0400",https://cdn.snapi.dev/images/v1/0/9/mic3.jpg,https://techcrunch.com/2020/06/22/microsoft-confirms-acquisition-of-cyberx-to-boost-security-in-its-iot-business/,Positive,TechCrunch,"Another big acquisition out of Israel this week points to how bigger tech companies are using the economic slowdown to focus on their longer-term strategies and shore up assets to support that. Today Microsoft announced that it would be acquiring CyberX, a security startup that focuses specifically on detecting, stopping, and predicting security breaches on […]",['MSFT'],Microsoft confirms acquisition of CyberX to boost security in its IoT business,['manda'],Article
1455,1455,"Mon, 22 Jun 2020 08:00:00 -0400",https://cdn.snapi.dev/images/v1/g/p/etf22.jpg,https://www.zacks.com/stock/news/990120/markets-brave-coronavirus-second-wave-5-best-etfs-of-last-week,Positive,Zacks Investment Research,Last week was moderate for the Wall Street despite rising coronavirus cases.,"['BDRY', 'IPO', 'MSFT', 'PTH', 'UGA']",Markets Brave Coronavirus Second Wave: 5 Best ETFs of Last Week,[],Article
1456,1456,"Mon, 22 Jun 2020 07:05:02 -0400",https://cdn.snapi.dev/images/v1/m/1/106585136-1592595666718gettyimages-1151037208.jpeg,https://www.cnbc.com/2020/06/22/slack-or-microsoft-traders-place-their-bets-on-the-messaging-rivals.html,Neutral,CNBC,"The competition between Slack and Microsoft Teams is heating up, and Wall Street analysts and traders are starting to pick favorites.","['MSFT', 'WORK']",Slack or Microsoft? Traders place their bets on the messaging rivals,[],Article
1457,1457,"Mon, 22 Jun 2020 06:00:00 -0400",https://cdn.snapi.dev/images/v1/a/7/mw-fq536-micros-20170718201757-zh.jpg,https://seekingalpha.com/article/4354756-microsoft-4-key-financial-metrics-suggest-strong-buy,Positive,Seeking Alpha,Microsoft: These 4 Key Financial Metrics Suggest A Strong Buy,['MSFT'],Microsoft: These 4 Key Financial Metrics Suggest A Strong Buy,[],Article
1458,1458,"Sun, 21 Jun 2020 07:21:00 -0400",https://cdn.snapi.dev/images/v1/f/p/105940457-1559231679482img-5394.jpg,https://www.fool.com/investing/2020/06/21/5-stocks-that-turned-1000-into-1-million-or-more.aspx,Positive,The Motley Fool,"These well-known companies have delivered gains of over 100,000% for their shareholders.","['AMZN', 'MNST', 'MSFT', 'WMT', 'BRK-A', 'BRK-B']","5 Stocks That Turned $1,000 Into $1 Million (or More)",[],Article
1459,1459,"Sat, 20 Jun 2020 06:47:00 -0400",https://cdn.snapi.dev/images/v1/3/l/ij9223f-1.jpg,https://www.fool.com/investing/2020/06/20/these-warren-buffett-winners-are-largely-carrying.aspx,Positive,The Motley Fool,Market caps matter.,"['AAPL', 'AMZN', 'FB', 'GOOG', 'GOOGL', 'MSFT', 'BRK-A', 'BRK-B']",These Warren Buffett Winners Are Largely Carrying the Stock Market on Their Shoulders,['wbuffett'],Article
1460,1460,"Fri, 19 Jun 2020 18:17:37 -0400",https://cdn.snapi.dev/images/v1/8/0/iush25-1.jpg,https://www.gurufocus.com/news/1167694/workfromhome-stocks-latest-craze-or-longterm-growth-opportunities,Positive,GuruFocus,"During the beginning stages of the Covid-19 pandemic, office workers and most other employees who were able to work from home shifted to remote operations.","['AAPL', 'AMZN', 'CRM', 'DBX', 'DOCU', 'GOOG', 'GOOGL', 'MSFT', 'WORK', 'ZM']",Work-From-Home Stocks: Latest Craze or Long-Term Growth Opportunities?,[],Article
1461,1461,"Fri, 19 Jun 2020 12:54:00 -0400",https://cdn.snapi.dev/images/v1/9/m/105812713-1553529260313gettyimages-1132103977530x298.jpeg,https://www.fool.com/investing/2020/06/19/dow-jones-rises-as-microsoft-urges-antitrust-regul.aspx,Neutral,The Motley Fool,Apple's ability to charge developers high fees for distribution on its platforms may not last.,"['AAPL', 'MSFT']",Dow Jones Rises as Microsoft Urges Antitrust Regulators to Drop the Hammer on Apple,[],Article
1462,1462,"Fri, 19 Jun 2020 12:25:41 -0400",https://cdn.snapi.dev/images/v1/m/q/microsoft-is-overvalued-raskin.jpg,https://www.youtube.com/watch?v=bTfiYKj1apM,Negative,CNBC Television,"CNBC's ""Halftime Report"" team breaks down their investment strategies.",['MSFT'],Microsoft is overvalued: Raskin,[],Video
1463,1463,"Fri, 19 Jun 2020 10:44:00 -0400",https://cdn.snapi.dev/images/v1/d/o/dollarstocks-16.jpg,https://www.benzinga.com/markets/20/06/16299186/apple-and-microsoft-in-the-race-to-2-trillion,Positive,Benzinga,"For the first-time ever, the Nasdaq composite hit 10,000 last Tuesday. The tech-heavy index's rally was led by Apple, Inc.","['AAPL', 'MSFT']",Apple And Microsoft In The Race To $2 Trillion,[],Article
1464,1464,"Fri, 19 Jun 2020 09:30:00 -0400",https://cdn.snapi.dev/images/v1/v/e/should-you-pick-netflix-stock-over-microsoft.jpg,https://www.forbes.com/sites/greatspeculations/2020/06/19/should-you-pick-netflix-stock-over-microsoft/,Neutral,Forbes,"Microsoft stock (NASDAQ: MSFT) has rallied by about 130% since the beginning of 2018, slightly outpacing Netflix stock (NASDAQ: NFLX) which is up by about 120% over the same period. That’s good for Microsoft, but is it justified?","['MSFT', 'NFLX']",Should You Pick Netflix Stock Over Microsoft?,[],Article
1465,1465,"Fri, 19 Jun 2020 09:00:00 -0400",https://cdn.snapi.dev/images/v1/i/b/012-microsoft-surface-laptop-2.jpg,https://www.zacks.com/stock/news/988878/amzn-msft-others-to-watch-in-covid-19-healthcare-management,Positive,Zacks Investment Research,"Tech giants like Amazon (AMZN), Microsoft and other ramp up their healthcare initiatives to manage coronavirus pandemic.",['MSFT'],"AMZN, MSFT & Others to Watch in COVID-19 Healthcare Management",[],Article
1466,1466,"Fri, 19 Jun 2020 08:03:00 -0400",https://cdn.snapi.dev/images/v1/q/k/ghrwqcuujksv-1-3.jpg,https://www.zacks.com/stock/news/988810/3-dow-stocks-with-double-digit-return-ytd-despite-coronavirus,Positive,Zacks Investment Research,The blue-chip index's northbound journey began on Mar 24 and is continuing barring occasional fluctuations.,"['AAPL', 'HD', 'MSFT']",3 Dow Stocks With Double-Digit Return YTD Despite Coronavirus,[],Article
1467,1467,"Thu, 18 Jun 2020 18:05:56 -0400",https://cdn.snapi.dev/images/v1/z/t/012-microsoft-surface-laptop-2.jpg,https://www.cnn.com/2020/06/18/tech/brad-smith-microsoft-facial-recognition/index.html,Neutral,CNN Business,"In addition to Microsoft's moratorium on selling facial recognition to US police departments, the company currently does not sell the technology to federal law enforcement, Microsoft President Brad Smith said during an interview with Politico Thursday.",['MSFT'],Microsoft president calls for federal regulation of facial recognition technology,[],Article
1468,1468,"Thu, 18 Jun 2020 17:48:09 -0400",https://cdn.snapi.dev/images/v1/y/0/0x600-98.jpg,https://www.geekwire.com/2020/microsoft-president-calls-antitrust-scrutiny-app-stores-time-come/,Neutral,GeekWire,Microsoft President Brad Smith wants more scrutiny on app store regulations imposed by its competitors such as Apple and Google.,['MSFT'],Microsoft president calls for antitrust scrutiny of app stores: ‘The time has come’,[],Article
1469,1469,"Thu, 18 Jun 2020 16:24:22 -0400",https://cdn.snapi.dev/images/v1/a/v/stocks131-12.jpg,https://investorplace.com/2020/06/top-stock-trades-for-friday-ccl-msft-nkla-crm/,Positive,InvestorPlace,"Microsoft, Nikola, Carnival Cruise and Salesforce were our top stock trades for Friday. That said, here's a look at the charts.","['CCL', 'MSFT', 'NKLA', 'CRM']","Top Stock Trades for Friday: CCL, MSFT, NKLA, CRM",[],Article
1470,1470,"Thu, 18 Jun 2020 13:07:00 -0400",https://cdn.snapi.dev/images/v1/f/a/100ss8.jpg,https://www.fool.com/investing/2020/06/18/dow-jones-volatile-as-boeing-pulls-back-on-superso.aspx,Neutral,The Motley Fool,"Boeing is taking steps to conserve cash, Apple wants to avoid tariffs, and Microsoft is expanding the capabilities of its cloud.","['AAPL', 'BA', 'MSFT']","Dow Jones Volatile as Boeing Pulls Back on Supersonic Efforts, Apple Plans iPhone SE Production in India, and Microsoft Acquires Data Company","['manda', 'product']",Article
1471,1471,"Thu, 18 Jun 2020 11:49:13 -0400",https://cdn.snapi.dev/images/v1/4/g/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5303442fmicrosoft-msftjpgw700opresize.jpg,https://www.geekwire.com/2020/microsoft-acquires-data-modeling-startup-adrm-software/,Positive,GeekWire,"Microsoft has acquired ADRM Software, a company that sells industry-specific data models used by large companies.",['MSFT'],Microsoft acquires data modeling startup ADRM Software,['manda'],Article
